"Very High Voltage (kWh)";"High Voltage (kWh)";"Medium Voltage (kWh)";"Low Voltage (kWh)";"Total (kWh)";"temperature_2m (°C)";"relative_humidity_2m (%)";"precipitation (mm)";"apparent_temperature (°C)";"cloud_cover (%)";"surface_pressure (hPa)";"wind_speed_10m (km/h)";"Diffuse_Radiation";"Direct_Radiation";"wind_speed_100m (km/h)";"wind_direction_10m (°)";"wind_direction_100m (°)";"wind_gusts_10m (km/h)";"terrestrial_radiation (W/m²)";"Consumptions";"year";"month";"day_of_year";"day_of_week";"hour";"estacao_ano";"weekend"
41030.108125;200785.14845;685535.8118;1152047.25596675;2079398.32434175;10.2;80.5;0.8;5.9;91;982.5;25.95;"None";"None";41.8;330;331;52.9;154.3;"High Consumption";2025;12;350;3;17;"Winter";0
40162.9114;201819.714125;629305.202975;1317726.581754;2189014.4102539998;9.5;91;0.7;5.7;99;983.5;22.7;"None";"None";37.9;340;342;47.5;7.4;"High Consumption";2025;12;350;3;18;"Winter";0
39897.218725;197223.29595;587941.389425;1442880.18817;2267942.09227;10.1;87;0.6;6.2;100;984.5;23.8;"None";"None";39.1;335;338;42.1;0;"High Consumption";2025;12;350;3;19;"Winter";0
40205.95965;197619.183425;556415.461025;1479555.45707075;2273796.06117075;10.9;80;0;6.3;86;985.2;26.5;"None";"None";42.7;338;340;47.9;0;"High Consumption";2025;12;350;3;20;"Winter";0
43766.854925;196825.10195;523694.907225;1402043.90157175;2166330.76567175;10.65;75;0;6.5;91;985.9;24.2;"None";"None";39.6;338;341;47.9;0;"High Consumption";2025;12;350;3;21;"Winter";0
57096.7262;194989.171225;490974.353425;1265940.46086225;2009000.71171225;10.4;75;0;6.3;10;986.7;22;"None";"None";37.1;340;343;44.3;0;"High Consumption";2025;12;350;3;22;"Winter";0
61357.296825;193153.2405;459606.414925;1081751.54099675;1795868.49324675;9.9;77;0;6.25;20;987.3;19.6;"None";"None";34.6;342;346;40;0;"Medium-Low Consumption";2025;12;350;3;23;"Winter";0
66875.1892;192137.9584;434298.63425;906071.43009075;1599383.21194075;9.6;80;0;6.2;13;987.7;16.6;"None";"None";30.9;340;347;35.3;0;"Medium-High Consumption";2025;12;351;4;0;"Winter";0
74684.8714875;191117.8991375;422593.56175;778094.7454965;1466491.0778715;9.2;81;0;6;91;987.9;15.5;"None";"None";29.8;342;350;29.9;0;"Medium-High Consumption";2025;12;351;4;1;"Winter";0
82494.55377500001;190097.839875;410610.2418;701869.948752;1385072.584202;9.1;81;0;5.6;5;988.3;16.9;"None";"None";32.4;358;358;29.5;0;"Medium Consumption";2025;12;351;4;2;"Winter";0
84046.006775;188984.2435;404316.181075;660295.59809175;1337642.0294417501;8.9;81;0;5.449999999999999;0;988.7;15.5;"None";"None";31;5;10;28.45;0;"Medium Consumption";2025;12;351;4;3;"Winter";0
80727.3373;190545.22495;401874.804225;643814.34551125;1316961.71198625;8.4;84;0;5.3;91;989.4;13.8;"None";"None";28.3;7;14;27.4;0;"Medium Consumption";2025;12;351;4;4;"Winter";0
71725.827575;191214.6635;412453.2495;673700.78333825;1349094.5239132498;7.9;87;0;5.1;13;989.9;11.6;"None";"None";25.4;6;15;24.1;0;"Medium Consumption";2025;12;351;4;5;"Winter";0
66792.68575;199286.3151;457988.568925;703587.22116525;1427654.79094025;7.4;90;0;5.2;38;990.4;8.3;"None";"None";20.4;359;18;20.2;0;"Medium Consumption";2025;12;351;4;6;"Winter";0
61859.543925;205996.953025;529209.338975;840411.560772;1637477.3966970001;6.9;91;0;4.8;9;991.1;6.8;"None";"None";17.7;349;17;14.8;0;"Medium-High Consumption";2025;12;351;4;7;"Winter";0
63580.05115;203143.5119;639561.3684;957028.6961755;1863313.6276255;6.8;92;0;4.3;41;991.9;9.9;"Low";"None";19.1;349;349;16.200000000000003;18.2;"Medium-Low Consumption";2025;12;351;4;8;"Winter";0
62529.453175;196915.834125;694022.0646;1021516.432601;1974983.7845009998;8.5;84.5;0;6.3;4;992.7;8.5;"Low";"Low";16.15;7;7;17.6;174.2;"High Consumption";2025;12;351;4;9;"Winter";0
60945.251225;189423.2913;689631.9557;1054290.79281175;1994291.29103675;10.9;77;0;9.3;8;993.5;6;"Low";"Low";13.2;27;38;15.8;383.4;"Medium-High Consumption";2025;12;351;4;10;"Winter";0
61986.7498;184187.306475;674197.8471;1068218.7522935;1988590.6556684999;12.8;71;0;11.3;91;993.9;5.9;"Low";"Medium";8.1;12;18;16.6;543;"High Consumption";2025;12;351;4;11;"Winter";0
59287.732075;178951.32165;612801.13615;1089679.78812;1940719.9779949998;14.3;67;0;12.9;78;993.4;6.6;"Low";"Medium";8.7;17;18;19.1;642.1;"High Consumption";2025;12;351;4;12;"Winter";0
61460.9068;180724.8895;586758.418725;1050360.567456;1879304.782481;15.5;62;0;13.6;95;992.9;9.8;"Low";"Medium";13;58;56;22;674;"Medium-Low Consumption";2025;12;351;4;13;"Winter";0
63634.081525;188819.719675;650632.462225;1046445.988549;1949532.2519740001;15.9;60;0;13.8;20;992.4;10.3;"Low";"Medium";13.8;47;47;25.2;636.6;"High Consumption";2025;12;351;4;14;"Winter";0
48998.917975;194855.28185;686458.361575;1040523.30750475;1970835.8689047499;15.9;62;0;13.7;99;992.4;9.2;"Low";"Low";12.3;54.75;52;22.7;532.3;"High Consumption";2025;12;351;4;15;"Winter";0
42327.282175;200591.050325;701729.040975;1059237.3616924998;2003884.7351674999;15.2;64;0;13.6;99;992.4;8.1;"Low";"Low";13.4;47;43;19.8;368.2;"High Consumption";2025;12;351;4;16;"Winter";0
41917.948762500004;206636.898275;680257.159825;1165816.25440825;2094628.26127075;12.8;77;0;11.6;100;992.4;6.4;"None";"None";15.3;67;62;14.8;155.6;"High Consumption";2025;12;351;4;17;"Winter";0
41508.61535;206937.435875;626319.9501;1324796.81637825;2199562.81770325;11.6;83;0;10.7;100;993.1;4.7;"None";"None";12.2;23;38;10.1;8.2;"High Consumption";2025;12;351;4;18;"Winter";0
40909.4043;204805.9633;581922.076075;1445116.28526325;2272753.72893825;11.25;85;0;9.9;100;993.2;5.9;"None";"None";13.9;47;52;8.6;0;"High Consumption";2025;12;351;4;19;"Winter";0
40798.843875;199788.797425;551718.758925;1477823.4167955;2270129.8170205;10.9;86;0;9.55;100;993.4;6.3;"None";"None";16;53;59;10.1;0;"High Consumption";2025;12;351;4;20;"Winter";0
40533.1769125;200003.621775;521052.07068749995;1378322.368944875;2139911.2383198747;10.4;86;0;9.2;88;994.2;4.8;"None";"None";12.9;48;60;10.1;0;"High Consumption";2025;12;351;4;21;"Winter";0
40267.50995;199699.136325;490385.38245;1278821.32109425;2009173.34981925;9.5;88.5;0;8.1;15;994.7;5.9;"None";"None";12.5;52;67;8.6;0;"High Consumption";2025;12;351;4;22;"Winter";0
57265.117575;198419.269075;457693.77785;1099227.06041575;1812605.2249157499;8.9;91;0;8;66;994.8;4.4;"None";"None";11.1;57;78;9;0;"Medium Consumption";2025;12;351;4;23;"Winter";0
57034.3209125;194071.83265;432708.999175;925026.30003525;1608841.45277275;8.9;94;0;7.9;91;995;2.9;"None";"None";8.4;106;106;8.3;0;"Medium-High Consumption";2025;12;352;5;0;"Winter";0
56803.52425;191874.6728;419794.31225;795566.974048;1464039.4833479999;8.1;96;0;6.8;20;994.3;5.3;"None";"None";12.3;114;120;7.9;0;"Medium Consumption";2025;12;352;5;1;"Winter";0
57151.827075;188383.775575;406651.4669;710018.027885;1362205.097435;7.7;98;0;6.5;66;994.4;3.5;"None";"None";11.666666666666668;118;127;7.9;0;"Medium Consumption";2025;12;352;5;2;"Winter";0
55679.335325;188830.960225;401201.221325;670946.75679775;1316658.27367275;6.8;100;0;5.4;64;994.1;4.2;"None";"None";11.033333333333333;126;152;6.1;0;"Low Consumption";2025;12;352;5;3;"Winter";0
56664.1835;189278.144875;397078.2916;631875.4857105;1274896.1056855;6.8;99.75;0;4.7;98;993.8;4.8;"None";"None";10.4;124;154;7.9;0;"Medium Consumption";2025;12;352;5;4;"Winter";0
58292.214775;192573.0745;407321.5899;662259.67253075;1320446.5517057502;6.8;99.5;0;4.4;100;993.6;5;"None";"None";12.3;177;177;7.9;0;"Medium Consumption";2025;12;352;5;5;"Winter";0
56858.10035;198973.890775;451568.8749;692643.859351;1400044.7253760002;6.8;99.25;0;4.6;100;994.1;9.4;"None";"None";19.4;149;157;12.6;0;"Medium Consumption";2025;12;352;5;6;"Winter";0
57079.2054;202688.82885;521862.225175;828438.63900675;1610068.89843175;6.4;99;0;4.3;100;994.4;8.5;"None";"None";22.9;163;168;15.8;0;"Medium-High Consumption";2025;12;352;5;7;"Winter";0
57300.31045;206403.766925;633485.1197500001;932406.26786775;1829595.46499275;6.2;100;0;3.4;100;994.4;12;"Low";"Low";26.4;158;169;18.7;25.2;"Medium-Low Consumption";2025;12;352;5;8;"Winter";0
57817.86815;202499.2795;688849.609625;1001522.45095375;1950689.2082287502;7.5;98;0;5;100;994.8499999999999;11.8;"Low";"Low";24.4;160;169;21.6;171.9;"High Consumption";2025;12;352;5;9;"Winter";0
56994.00555;192005.55045;665135.948125;1009878.75426825;1924014.25839325;9.6;96;0;7.7;100;995.3;12;"Low";"Medium";16.5;159;164;24.5;381.4;"High Consumption";2025;12;352;5;10;"Winter";0
57699.107175;185264.8023;648572.920375;1024136.44108775;1915673.27093775;12.1;86;0;10.1;100;995.6;13.3;"Low";"Medium";17.7;161;161;27.4;575.6;"High Consumption";2025;12;352;5;11;"Winter";0
57528.139425;183702.31435;602686.703425;1026997.74538775;1870914.90258775;13.75;74;0;11.6;100;994.6;16.3;"Low";"Medium";21.7;174;174;26.6;641.1;"Medium-Low Consumption";2025;12;352;5;12;"Winter";0
57357.171675;190963.17855;595527.8264;1029859.04968775;1873707.22631275;15.4;63;0;12.45;100;994.05;15.65;"Low";"Medium";21.15;194;194;33.1;673.6;"Medium-Low Consumption";2025;12;352;5;13;"Winter";0
57186.203925;192117.02505;643731.2111;1015242.004356;1908276.444431;16.1;57;0;13.3;100;993.5;15;"Low";"Low";20.6;209;209;32;636.7;"Medium-Low Consumption";2025;12;352;5;14;"Winter";0
48676.835925;197498.8227875;683985.1067;1012188.95436425;1942349.71977675;16.3;54;0;13.5;100;993;13.9;"Low";"Low";19.5;209;209;29.5;532.9;"High Consumption";2025;12;352;5;15;"Winter";0
39346.6391;202880.620525;700056.739775;1062336.9291635;2004620.9285635;15.4;64;0;13.2;100;992.8;12.6;"Low";"Low";20.5;206;208;26.3;369.4;"High Consumption";2025;12;352;5;16;"Winter";0
39403.278725;209106.85545;672691.8966;1178861.583192375;2100063.613967375;13.9;72.5;0;11.95;100;992.8;11.399999999999999;"None";"None";21.1;206;210;23;157.1;"High Consumption";2025;12;352;5;17;"Winter";0
38272.9399;209238.614325;615294.6828000001;1295386.23722125;2158192.47424625;12.4;81;0;10.7;100;992.9;10.2;"None";"None";22.6;197;203;21.75;9;"High Consumption";2025;12;352;5;18;"Winter";0
37229.04775;203020.67355;573217.1136;1407779.564031;2221246.398931;12;82;0;10;100;993;11.9;"None";"None";24.3;185.25;189;20.5;0;"High Consumption";2025;12;352;5;19;"Winter";0
37816.195125;201058.861225;541884.7168;1452620.06032075;2233379.83347075;11.6;84;0;9.5;100;993.2;11.8;"None";"None";23.8;173;173;21.6;0;"High Consumption";2025;12;352;5;20;"Winter";0
38403.3425;199306.012925;514366.71805;1370860.48091925;2122936.55439425;10.6;92;0;8.7;100;993.1;11.6;"None";"None";23.8;165;170;20.5;0;"High Consumption";2025;12;352;5;21;"Winter";0
39570.270125;197553.164625;482820.190225;1251268.94443825;1971212.56941325;10.2;96;0;8.4;100;992.8;12;"None";"None";24.5;162;168;21.2;0;"High Consumption";2025;12;352;5;22;"Winter";0
52196.700725;195800.316325;451227.005925;1076598.3551245;1775822.3780995002;10.4;96;0;8.6;100;992.3;11.8;"None";"None";24.85;163;169;21.2;0;"Medium-Low Consumption";2025;12;352;5;23;"Winter";0
56886.144425;193250.4362;426558.062125;919946.8789385;1596641.5216885;10.7;96;0;9;100;992;12.2;"None";"None";25.2;172;173;21.6;0;"Medium-High Consumption";2025;12;353;6;0;"Winter";1
57803.5141;191887.07885;414135.590675;798049.9095077501;1461876.0931327501;10.9;95;0;9.1;100;991.7;11.9;"None";"None";24.5;178;178;21.6;0;"Medium Consumption";2025;12;353;6;1;"Winter";1
57235.74815;187767.584325;402004.39;712412.8110782501;1359420.5335532501;10.6;95;0.1;9.1;100;991.2;10.7;"None";"None";22.5;173;173;20.9;0;"Medium Consumption";2025;12;353;6;2;"Winter";1
56055.930225;187970.03898333333;394769.697625;666862.7834005;1305658.4502338334;10.6;95;0;8.95;100;990.7;13.5;"None";"None";26.6;164.25;166.25;23.8;0;"Medium Consumption";2025;12;353;6;3;"Winter";1
58995.459625;188172.49364166666;390073.88655;646215.7997445001;1283457.6395611668;10.6;96;0;8.8;65;990.3;12;"None";"None";24.7;156;156;24.1;0;"Medium Consumption";2025;12;353;6;4;"Winter";1
50669.07295;188374.9483;398615.854925;645786.799706;1283446.675881;10.6;97;0;8.4;98;989.8;12.5;"None";"None";25.2;150;158;21.6;0;"Low Consumption";2025;12;353;6;5;"Winter";1
37934.22465;193647.91635;452675.07323750004;689865.442249;1374122.6564865;10.6;96.5;0;8.8;100;989.8;13.4;"None";"None";25.2;141;148;28.8;0;"Medium Consumption";2025;12;353;6;6;"Winter";1
37402.61875;198455.72305;506734.29155;816945.13686;1559537.77021;10.6;96;0.4;8.5;100;989.8;13.7;"None";"None";26.1;142;142;26.3;0;"Medium-High Consumption";2025;12;353;6;7;"Winter";1
38052.328825;203263.52975;619434.7458;934124.40907;1794875.0134450002;10.4;96;1.1;8.8;100;990.1;10.6;"Low";"Low";21.4;134;141;23.8;15.8;"Medium-Low Consumption";2025;12;353;6;8;"Winter";1
37011.118975000005;200644.2855375;687687.072925;1044448.9340945;1969791.411532;10.6;96;1.3;8.4;100;990.3;14.9;"Low";"Low";23.25;143;145;26.3;169.6;"High Consumption";2025;12;353;6;9;"Winter";1
36448.6249;198025.041325;679884.12215;1099165.05657425;2013522.84494925;10.9;97;1.7;8.9;91;990.4;14.3;"Low";"Low";25.1;156;154;26.125;379.5;"High Consumption";2025;12;353;6;10;"Winter";1
35960.374625;194322.278225;646884.101375;1111892.72042775;1989059.47465275;11.2;96.33333333333333;3.7;9;100;990.6;11.2;"Low";"Medium";21.700000000000003;175;174;25.950000000000003;540;"High Consumption";2025;12;353;6;11;"Winter";1
35262.18855;188144.46715;576360.129375;1119249.3540075;1919016.1390825;10.6;95.66666666666667;2.8;9.1;100;990.4;10.5;"Low";"Medium";18.3;319;321;25.775000000000002;640.2;"High Consumption";2025;12;353;6;12;"Winter";1
35497.5646;187583.654775;535165.2307;1064756.338664;1823002.788739;10.8;95;0.3;8.7;100;990;14.9;"Low";"Medium";21.6;325;325;25.6;673.3;"Medium-Low Consumption";2025;12;353;6;13;"Winter";1
34575.61205;188830.674425;573260.703175;1037319.013416;1833986.003066;11.9;86;0.2;9;99;989.5;19.3;"Low";"Medium";28.1;330;330;35.6;705.7;"Medium-Low Consumption";2025;12;353;6;14;"Winter";1
35063.5717625;193437.64025;606178.5035;1023378.7506085;1858058.466121;12.6;78;0;9.25;70;989.45;17.3;"Low";"Low";24.7;324.75;325.25;37.4;533.8;"Medium-Low Consumption";2025;12;353;6;15;"Winter";1
35551.531475;200358.8275;625638.3764;1046466.483275;1908015.21865;12.6;73;0;9.5;41;989.4;16.85;"Low";"Low";24.9;326;326;34.9;370.7;"Medium-Low Consumption";2025;12;353;6;16;"Winter";1
36238.461525;205386.7982;608183.1004;1172533.211095125;2022341.571220125;11.6;78;0;8.7;20;989.8;16.4;"None";"None";27.4;318;320;32;254;"High Consumption";2025;12;353;6;17;"Winter";1
35217.796425;204286.68335;564599.54955;1298599.93891525;2102703.96824025;10.799999999999999;80;0;7.5;20;990.1;14.9;"None";"None";27.1;313;317;29.9;9.9;"High Consumption";2025;12;353;6;18;"Winter";1
34224.671175;201854.33555;527638.1601249999;1394697.2177075;2158414.3845575;10;79;0;6.6;91;990.2;16.1;"None";"None";28.3;308;313;27;0;"High Consumption";2025;12;353;6;19;"Winter";1
34667.550350000005;197579.5799;500094.87305;1407571.858426;2139913.861726;9.2;78;0;5.6;2;990.6;17.3;"None";"None";31.3;303;308;31;0;"High Consumption";2025;12;353;6;20;"Winter";1
38199.9947125;198089.624175;475713.89365;1331546.176708;2043549.6892455001;8.6;77;0;4.8;2;990.9;16.8;"None";"None";30.6;305;311;31.3;0;"High Consumption";2025;12;353;6;21;"Winter";1
41732.439075;192572.229125;441365.299525;1229200.05185125;1904870.01957625;7.8;79;0;4.1;1;990.9;16.5;"None";"None";30.1;304;309;30.2;0;"Medium-Low Consumption";2025;12;353;6;22;"Winter";1
55714.8471;186963.2725;408637.68815;1090689.58675875;1742005.39450875;7.1;82;0;3.65;0;990.6;14.8;"None";"None";28.2;301;308;29.2;0;"Medium-Low Consumption";2025;12;353;6;23;"Winter";1
56238.160375;183898.25215;383766.73215;951872.883398;1575776.028073;6.8;87;0;3.2;91;990.7;16.1;"None";"None";30.5;299;305;27.4;0;"Medium-High Consumption";2025;12;354;7;0;"Winter";1
56167.104925;180537.22629999998;369413.928;831256.1458705;1437374.4050955;6.5;89;0;2.9;0;990;15.600000000000001;"None";"None";30.5;296;302;28.8;0;"Medium Consumption";2025;12;354;7;1;"Winter";1
56096.049475;177176.20045;356978.480075;741490.9339310001;1331741.663931;6.3;90;0;2.8;7;990.3;15.1;"None";"None";31.3;295;301;28.1;0;"Medium Consumption";2025;12;354;7;2;"Winter";1
55490.94205;177417.99655833334;347638.99505;690769.9784015;1271317.9120598333;6.4;88.5;0;2.7;31;990.6;16.8;"None";"None";32.1;294;298;29.5;0;"Medium Consumption";2025;12;354;7;3;"Winter";1
58487.224725;177659.79266666668;340811.31574999995;660115.7415005;1237074.0746421665;6.8;87;0;3;100;990.9;18;"None";"None";33.5;302;302;30.95;0;"Low Consumption";2025;12;354;7;4;"Winter";1
56830.116725;177901.588775;339163.047675;659438.650025;1233333.4032;6.4;87;0;3.4;100;990.7;14.2;"None";"None";28.5;310;314;32.4;0;"Low Consumption";2025;12;354;7;5;"Winter";1
57647.45135;177920.120275;352206.13060000003;675419.40636575;1263193.10859075;6;92;0;3.3;91;990.6;9.7;"None";"None";22.5;310;310;25.2;0;"Low Consumption";2025;12;354;7;6;"Winter";1
57259.8153;178833.733325;375747.547;725562.45921425;1337403.5548392502;5.8;93;0;3;100;990.5;6.5;"None";"None";17.6;305;305;17.3;0;"Medium Consumption";2025;12;354;7;7;"Winter";1
56872.17925;178531.96815;397015.8539;809608.42594775;1442028.42724775;5.6;91;0;4.1;3;990.4;7.3;"Low";"None";18.4;294;294;16.4;25.2;"Medium Consumption";2025;12;354;7;8;"Winter";1
58208.69535;173155.82390000002;392006.94465;915095.46913025;1538466.93303025;7.7;83;0;5.2;12;990.9;8.7;"Low";"Low";16.3;275;291;15.5;167.5;"Medium-High Consumption";2025;12;354;7;9;"Winter";1
59545.21145;165158.69865;377110.0687;985147.747659;1586961.726459;10.2;73;0;8.2;14;991.4;6.3;"Low";"Low";11.4;246;246;15.1;377.8;"Medium-Low Consumption";2025;12;354;7;10;"Winter";1
58343.37005;164599.720825;377983.97893750004;1047261.1343325;1648188.204145;12;66;0;10;22;991.7;6.6;"Low";"Low";9;235;235;19.25;538.7;"Medium-High Consumption";2025;12;354;7;11;"Winter";1
58222.263175;166478.676075;378857.889175;1144496.41148275;1748055.23990775;13.1;65;0;10.5;91;990.9;12;"Low";"Medium";16;249;249;23.4;639.5;"Medium-Low Consumption";2025;12;354;7;12;"Winter";1
55417.98155;169501.5405;376766.7788083333;1170544.3681895;1772230.6690478334;13.8;63;0;10;68;989.9;20;"Low";"None";27.5;252;252;38.2;673.2;"Medium-Low Consumption";2025;12;354;7;13;"Winter";1
56272.389425;168783.1243;374675.6684416667;1148122.81399725;1747853.9961639168;14.4;61;0;10.5;99;988.9;21;"Low";"Medium";29.7;249;249;41;637.5;"Medium-Low Consumption";2025;12;354;7;14;"Winter";1
57731.544625;170360.12593749998;372584.558075;1124693.3198469998;1725369.5484844998;14.2;62;0;10.8;77;988.1;18.8;"Low";"None";27.9;241;242;40.3;534.8;"Medium-Low Consumption";2025;12;354;7;15;"Winter";1
55767.91416875;171937.127575;385198.61695;1131403.78836275;1744307.4470565;13.9;68;0;10.9;91;987.8;16.8;"Low";"None";26.1;235;235;37.1;372.1;"Medium-Low Consumption";2025;12;354;7;16;"Winter";1
53804.2837125;175111.993025;398736.170625;1225016.10781825;1852668.55518075;12.6;76;0;9.95;86;987.4;13.5;"None";"None";23.8;234;235;30.6;254;"Medium-Low Consumption";2025;12;354;7;17;"Winter";1
51840.65325625;174923.99920000002;393206.31863750005;1356472.569081;1976443.5401747501;11.6;86;0.6;9;99;986.8;16.8;"None";"None";29.5;228;231;28.1;10.9;"High Consumption";2025;12;354;7;18;"Winter";1
49877.0228;170053.252675;387676.46665;1415343.62899825;2022950.37112325;11.1;93;2.1;8.4;100;986.1;18.6;"None";"None";31.8;223;225;34.6;0;"Medium-High Consumption";2025;12;354;7;19;"Winter";1
55789.56055;171130.06175;373796.14865;1414078.7547055;2014794.5256555001;11;95;0.6;9.2;95;986.1;13.2;"None";"None";23.5;250;259;33.1;0;"High Consumption";2025;12;354;7;20;"Winter";1
42516.16565;169919.211075;356644.684625;1297896.61501035;1866976.67636035;10.85;95;0.1;8.8;100;985.8;13.3;"None";"None";24.1;249;256;23.8;0;"Medium-Low Consumption";2025;12;354;7;21;"Winter";1
38498.37835;168708.3604;338037.256825;1181714.4753152;1726958.4708902;10.7;95;0.1;8.7;97;985.1999999999999;13.7;"None";"None";26;235;240;28.4;0;"Medium-Low Consumption";2025;12;354;7;22;"Winter";1
56130.93585;165691.83370000002;321013.12625;1065532.33562005;1608368.2314200501;10.2;94;0;7.9;100;984.6;14.9;"None";"None";27.9;234;242;28.1;0;"Medium-High Consumption";2025;12;354;7;23;"Winter";1
56359.3391;164101.036275;306053.141775;949350.1959249;1475863.7130749;9.6;93;0;7;95;984;15;"None";"None";27.9;226;234;26.6;0;"Medium-High Consumption";2025;12;355;1;0;"Winter";0
58534.748725;163644.797025;297465.121425;833168.0562297499;1352812.72340475;9.7;92;0;6.85;100;983.1;18.2;"None";"None";32.1;225;230;32;0;"Medium Consumption";2025;12;355;1;1;"Winter";0
56386.650125;160566.758175;288957.590025;741392.45832775;1247303.45665275;10;91;0.2;6.7;100;982.7;20.3;"None";"None";33.7;239;243;36.7;0;"Low Consumption";2025;12;355;1;2;"Winter";0
57989.360675;159807.27895;282476.4617;686025.1496805;1186298.2510055;9.8;92.5;1.8;6.6;100;982.2;19.6;"None";"None";33.45;251;255;38.5;0;"Low Consumption";2025;12;355;1;3;"Winter";0
56720.109525;160312.592725;279781.19835;662898.32649725;1159712.22709725;9.9;94;1.3;6.7;91;981.7;20.2;"None";"None";33.2;272;273;37.8;0;"Low Consumption";2025;12;355;1;4;"Winter";0
56924.090625;159571.81105000002;288362.14005000005;651313.55865625;1156171.60038125;9.4;97;0.8;6.6;100;981.4;17.4;"None";"None";27.7;281;281;33.96666666666667;0;"Low Consumption";2025;12;355;1;5;"Winter";0
53820.74185;161914.05215;296943.08175;664138.1381275;1176816.0138774998;8.9;96;0.6;6.4;100;981.6;14.9;"None";"None";24.4;289;288;30.133333333333333;0;"Low Consumption";2025;12;355;1;6;"Winter";0
54695.8133;162757.2528375;308576.66565;710264.284043125;1236294.0158306248;8.7;95;1.2;6.5;100;981.8;11.4;"None";"None";20.2;294;297;26.3;0;"Low Consumption";2025;12;355;1;7;"Winter";0
